Phi_global	P_surf	H2O_kg_total	H2O_vmr	CO2_kg_total	CO2_vmr	O2_kg_total	O2_vmr	H2_vmr	CH4_vmr	CO_kg_total	CO_vmr	N2_vmr	S2_vmr	SO2_vmr	H2S_vmr
5.8830855896e-01	4.3978544293e+02	1.6052591366e+22	9.2423048628e-03	2.2190606893e+20	3.9280276026e-02	7.5046564726e+16	2.3006465514e-05	2.5428812005e-02	5.6318979392e-08	3.0922394962e+21	9.1905150324e-01	6.9464495519e-03	8.4179747402e-07	2.2738360627e-33	2.6040506185e-05
5.8795102679e-01	4.3980605426e+02	1.6053485259e+22	9.2541011648e-03	2.2223724938e+20	3.9348457701e-02	7.2306922379e+16	2.2165554969e-05	2.5448031739e-02	5.7168007923e-08	3.0919973537e+21	9.1895316421e-01	6.9464072079e-03	8.3120565799e-07	2.2737295004e-33	2.6071379078e-05
5.8738002545e-01	4.3983917895e+02	1.6054918886e+22	9.2729883796e-03	2.2278127689e+20	3.9460129210e-02	6.8025463364e+16	2.0851511064e-05	2.5478720766e-02	5.8587689497e-08	3.0916025233e+21	9.1879326757e-01	6.9463315046e-03	8.1404909726e-07	2.2735582637e-33	2.6120081115e-05
5.8647513499e-01	4.3989217703e+02	1.6057188860e+22	9.3030212087e-03	2.2367774894e+20	3.9643442446e-02	6.1518144985e+16	1.8854582865e-05	2.5527506699e-02	6.1001630862e-08	3.0909579287e+21	9.1853321295e-01	6.9461911653e-03	7.8641586749e-07	2.2732843461e-33	2.6195847145e-05
5.8489485720e-01	4.3998454229e+02	1.6060601638e+22	9.3551712221e-03	2.2511974320e+20	3.9941829855e-02	5.2156815838e+16	1.5982090550e-05	2.5618560131e-02	6.5257586291e-08	3.0898825778e+21	9.1809463128e-01	6.9459402559e-03	7.4318423303e-07	2.2728071191e-33	2.6332937072e-05
5.8261113902e-01	4.4011947513e+02	1.6064998511e+22	9.4306336504e-03	2.2719702809e+20	4.0372916062e-02	4.0990337748e+16	1.2556564919e-05	2.5756461965e-02	7.2079151666e-08	3.0883145280e+21	9.1745387111e-01	6.9455051124e-03	6.8404179578e-07	2.2721103167e-33	2.6531240762e-05
5.8028337263e-01	4.4025836724e+02	1.6068773898e+22	9.5076105143e-03	2.2926755555e+20	4.0805153947e-02	3.2101498336e+16	9.8305455730e-06	2.5905399722e-02	7.9840898052e-08	3.0867179719e+21	9.1679877974e-01	6.9449875426e-03	6.2862773444e-07	2.2713935144e-33	2.6735364233e-05
5.7936632097e-01	4.4916224914e+02	1.6070711694e+22	9.3515484514e-03	2.3203035030e+20	4.1016136350e-02	2.8357911443e+16	8.6924646540e-06	2.5457309662e-02	8.3438954842e-08	3.0865360973e+21	9.1719815716e-01	6.9403916142e-03	5.9451057497e-07	2.2263669797e-33	2.6289175401e-05
5.7752326640e-01	4.4192310904e+02	1.6064656054e+22	9.9207778074e-03	2.2576671930e+20	4.0927876347e-02	2.8314696185e+16	8.8213922360e-06	2.7006550246e-02	9.0750944278e-08	3.0283762460e+21	9.1516079019e-01	6.9451004879e-03	6.3086677555e-07	2.2628370853e-33	2.8504490465e-05
5.7748756120e-01	4.4192410685e+02	1.6064589634e+22	9.9219235731e-03	2.2573026784e+20	4.0922151598e-02	2.8402083749e+16	8.8485976939e-06	2.7010371837e-02	9.0672463967e-08	3.0283796331e+21	9.1516150175e-01	6.9451117793e-03	6.3168139831e-07	2.2628319761e-33	2.8511174243e-05
5.7745041124e-01	4.4192540304e+02	1.6064463244e+22	9.9230103212e-03	2.2565941395e+20	4.0910057018e-02	2.8590941967e+16	8.9074098702e-06	2.7014846112e-02	9.0478981348e-08	3.0284038069e+21	9.1516794488e-01	6.9451338906e-03	6.3334736178e-07	2.2628253391e-33	2.8519552612e-05
5.7741146531e-01	4.4192665813e+02	1.6064311430e+22	9.9241283735e-03	2.2557427096e+20	4.0895378381e-02	2.8822284448e+16	8.9794583244e-06	2.7019741987e-02	9.0240622364e-08	3.0284343657e+21	9.1517650034e-01	6.9451604681e-03	6.3536562119e-07	2.2628189126e-33	2.8528852675e-05
5.7737109599e-01	4.4192792171e+02	1.6064146522e+22	9.9252790647e-03	2.2548208324e+20	4.0879439105e-02	2.9075694158e+16	9.0583811258e-06	2.7024897560e-02	8.9981395935e-08	3.0284679115e+21	9.1518601446e-01	6.9451891724e-03	6.3756076322e-07	2.2628124427e-33	2.8538680275e-05
5.7732959991e-01	4.4192920871e+02	1.6063973990e+22	9.9264586553e-03	2.2538605547e+20	4.0862821276e-02	2.9342221357e+16	9.1413896649e-06	2.7030229981e-02	8.9711767287e-08	3.0285029764e+21	9.1519599580e-01	6.9452189703e-03	6.3985548234e-07	2.2628058528e-33	2.8548843320e-05
5.7728714540e-01	4.4193052569e+02	1.6063796603e+22	9.9276646628e-03	2.2528780697e+20	4.0845818545e-02	2.9617351281e+16	9.2270772132e-06	2.7035695790e-02	8.9436991505e-08	3.0285388233e+21	9.1520619871e-01	6.9452493400e-03	6.4221073063e-07	2.2627991095e-33	2.8559242332e-05
5.7724381500e-01	4.4193187620e+02	1.6063615783e+22	9.9288959473e-03	2.2518816909e+20	4.0828581759e-02	2.9898772676e+16	9.3147236016e-06	2.7041273030e-02	8.9159764397e-08	3.0285750729e+21	9.1521649649e-01	6.9452800136e-03	6.4460646246e-07	2.2627921946e-33	2.8569826831e-05
5.7719964041e-01	4.4193326246e+02	1.6063432221e+22	9.9301522406e-03	2.2508754870e+20	4.0811184952e-02	3.0185372126e+16	9.4039818707e-06	2.7046951776e-02	8.8881414668e-08	3.0286115368e+21	9.1522682579e-01	6.9453108587e-03	6.4703289905e-07	2.2627850966e-33	2.8580573363e-05
5.7715462359e-01	4.4193468599e+02	1.6063246194e+22	9.9314337987e-03	2.2498611488e+20	4.0793659157e-02	3.0476718719e+16	9.4947177042e-06	2.7052728998e-02	8.8602512157e-08	3.0286481335e+21	9.1523715858e-01	6.9453418189e-03	6.4948604608e-07	2.2627778079e-33	2.8591473774e-05
5.7710874710e-01	4.4193614801e+02	1.6063057736e+22	9.9327412501e-03	2.2488389972e+20	4.0776010689e-02	3.0772784609e+16	9.5869223629e-06	2.7058605875e-02	8.8323196841e-08	3.0286848419e+21	9.1524748674e-01	6.9453728805e-03	6.5196526935e-07	2.2627703221e-33	2.8602529037e-05
5.7706196376e-01	4.4193765060e+02	1.6062866737e+22	9.9340760470e-03	2.2478085632e+20	4.0758232082e-02	3.1073774465e+16	9.6806595255e-06	2.7064587642e-02	8.8043385839e-08	3.0287216710e+21	9.1525781096e-01	6.9454040538e-03	6.5447186263e-07	2.2627626287e-33	2.8613747906e-05
5.7701425953e-01	4.4193919355e+02	1.6062672988e+22	9.9354384362e-03	2.2467688248e+20	4.0740304851e-02	3.1380094003e+16	9.7760555503e-06	2.7070677786e-02	8.7762783674e-08	3.0287586651e+21	9.1526814585e-01	6.9454353668e-03	6.5700860551e-07	2.2627547287e-33	2.8625137259e-05
5.7696561735e-01	4.4194077678e+02	1.6062476272e+22	9.9368287569e-03	2.2457187517e+20	4.0722210430e-02	3.1692164077e+16	9.8732415069e-06	2.7076880115e-02	8.7481100632e-08	3.0287958680e+21	9.1527850564e-01	6.9454668466e-03	6.5957833049e-07	2.2627466225e-33	2.8636704427e-05
5.7691601944e-01	4.4194240047e+02	1.6062276407e+22	9.9382474078e-03	2.2446575115e+20	4.0703933919e-02	3.2010354981e+16	9.9723327042e-06	2.7083198164e-02	8.7198116045e-08	3.0288333135e+21	9.1528890116e-01	6.9454985141e-03	6.6218340047e-07	2.2627383092e-33	2.8648455897e-05
