config,Phi_global,H2O_vmr,CO2_vmr,O2_vmr,H2_vmr,CH4_vmr,CO_vmr,N2_vmr,S2_vmr,SO2_vmr,H2S_vmr,P_surf,fO2_shift_IW_derived,O_kg_total,O_res
S2_m5_IWp1_fixed,3.2295128092e-01,3.7313929638e-02,3.1887171998e-01,2.7783262030e-05,1.0107104239e-02,4.6091771059e-09,6.2351499340e-01,7.9361129080e-03,4.4488628686e-05,2.0068571078e-03,1.7664973783e-04,5.3989640686e+02,1.0000000000e+00,1.9580348302e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.2268876419e-01,3.7369010520e-02,3.1909418586e-01,2.6965681139e-05,1.0123242908e-02,4.6788859114e-09,6.2324898267e-01,7.9358294489e-03,4.4071065200e-05,1.9803129513e-03,1.7703575388e-04,5.3996117346e+02,1.0000000000e+00,1.9580493082e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.2225810292e-01,3.7459568719e-02,3.1944166424e-01,2.5727935792e-05,1.0149746865e-02,4.7918021419e-09,6.2282720932e-01,7.9353020097e-03,4.3425388921e-05,1.9393186103e-03,1.7767044837e-04,5.4006876983e+02,1.0000000000e+00,1.9580707801e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.2156617459e-01,3.7605605804e-02,3.1998171153e-01,2.3904091218e-05,1.0192534547e-02,4.9753512233e-09,6.2216349880e-01,7.9343768589e-03,4.2435839840e-05,1.8768677602e-03,1.7869300366e-04,5.4024424124e+02,1.0000000000e+00,1.9581026590e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.2063064133e-01,3.7804114497e-02,3.2073894946e-01,2.1560746779e-05,1.0251127211e-02,5.2432943556e-09,6.2123728998e-01,7.9331634894e-03,4.1072241551e-05,1.7922661581e-03,1.8007695310e-04,5.4048520899e+02,1.0000000000e+00,1.9581481256e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1979709283e-01,3.7981718312e-02,3.2164851205e-01,1.9100426998e-05,1.0305310831e-02,5.5599613004e-09,6.2019519838e-01,7.9327286666e-03,3.9460301651e-05,1.6962942315e-03,1.8128940413e-04,5.4070173134e+02,1.0000000000e+00,1.9582153453e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1934372024e-01,3.8077497375e-02,3.2278137320e-01,1.6526905871e-05,1.0339037169e-02,5.9264774092e-09,6.1904581103e-01,7.9343162230e-03,3.7491632123e-05,1.5856785203e-03,1.8187243598e-04,5.4081903371e+02,1.0000000000e+00,1.9583255169e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1937397092e-01,3.8066851527e-02,3.2451341230e-01,1.3343916867e-05,1.0348603121e-02,6.4616771205e-09,6.1746993934e-01,7.9393747936e-03,3.4602747163e-05,1.4318773766e-03,1.8158949599e-04,5.4081281578e+02,1.0000000000e+00,1.9585257671e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1936540205e-01,3.8065036584e-02,3.2570308517e-01,1.1505413205e-05,1.0357423189e-02,6.8648891057e-09,6.1637183276e-01,7.9426801346e-03,3.2726836795e-05,1.3338822523e-03,1.8141511876e-04,5.4082494612e+02,1.0000000000e+00,1.9586595300e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1921298785e-01,3.8095946991e-02,3.2626412396e-01,1.0705962137e-05,1.0370554698e-02,7.0827493199e-09,6.1581200156e-01,7.9436588527e-03,3.1876780541e-05,1.2891565238e-03,1.8155806551e-04,5.4087399786e+02,1.0000000000e+00,1.9587145709e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1904795028e-01,3.7984849330e-02,3.2666426280e-01,1.0205080432e-05,1.0343250886e-02,7.2277581690e-09,6.1557898547e-01,7.9476703992e-03,3.1264702411e-05,1.2580117889e-03,1.8108081758e-04,5.4301822169e+02,1.0000000000e+00,1.9587891996e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1701555460e-01,3.8578089796e-02,3.2627532426e-01,1.0368089513e-05,1.0503707858e-02,7.4010269964e-09,6.1520165007e-01,7.9358662616e-03,3.1934925504e-05,1.2772969227e-03,1.8533430587e-04,5.4302055248e+02,1.0000000000e+00,1.9586102511e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1691948293e-01,3.8600162187e-02,3.2602820980e-01,1.0680961069e-05,1.0507700920e-02,7.3199310138e-09,6.1540415770e-01,7.9348160368e-03,3.2313986674e-05,1.2959988304e-03,1.8553320762e-04,5.4304386722e+02,1.0000000000e+00,1.9585780967e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1679910882e-01,3.8627746492e-02,3.2573426085e-01,1.1064178909e-05,1.0512845577e-02,7.2255683386e-09,6.1564303038e-01,7.9335412571e-03,3.2770039200e-05,1.3185373316e-03,1.8577885084e-04,5.4307366330e+02,1.0000000000e+00,1.9585394492e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1664708874e-01,3.8662511623e-02,3.2538112840e-01,1.1541064871e-05,1.0519515111e-02,7.1149936974e-09,6.1592744876e-01,7.9319781287e-03,3.3325337977e-05,1.3460431797e-03,1.8608487789e-04,5.4311201546e+02,1.0000000000e+00,1.9584925147e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1645638505e-01,3.8706080125e-02,3.2494924444e-01,1.2150607012e-05,1.0528021261e-02,6.9830344108e-09,6.1627320208e-01,7.9300432239e-03,3.4015392508e-05,1.3803558499e-03,1.8646535894e-04,5.4316097880e+02,1.0000000000e+00,1.9584346733e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1624119870e-01,3.8755346747e-02,3.2442541493e-01,1.2934354249e-05,1.0537441823e-02,6.8249661043e-09,6.1669583488e-01,7.9277511843e-03,3.4867816746e-05,1.4230905976e-03,1.8689828627e-04,5.4321691747e+02,1.0000000000e+00,1.9583650099e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1603266373e-01,3.8803192918e-02,3.2387254344e-01,1.3817674302e-05,1.0546349975e-02,6.6605854969e-09,6.1714562449e-01,7.9253947712e-03,3.5786044228e-05,1.4695519729e-03,1.8732180488e-04,5.4327205575e+02,1.0000000000e+00,1.9582920431e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1585390254e-01,3.8844251047e-02,3.2336675564e-01,1.4678756719e-05,1.0553852546e-02,6.5129503787e-09,6.1755915588e-01,7.9232771460e-03,3.6643060990e-05,1.5132847565e-03,1.8768653584e-04,5.4332034205e+02,1.0000000000e+00,1.9582255665e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1570911286e-01,3.8877520300e-02,3.2293498829e-01,1.5456072829e-05,1.0559844227e-02,6.3891212199e-09,6.1791335501e-01,7.9214931948e-03,3.7387645075e-05,1.5515599850e-03,1.8798259824e-04,5.4336031311e+02,1.0000000000e+00,1.9581689684e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1559070403e-01,3.8904734570e-02,3.2256348175e-01,1.6157771048e-05,1.0564668941e-02,6.2841355052e-09,6.1821910229e-01,7.9199772420e-03,3.8037927816e-05,1.5852032718e-03,1.8822526590e-04,5.4339368489e+02,1.0000000000e+00,1.9581204025e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1549110277e-01,3.8927605422e-02,3.2224710628e-01,1.6779698534e-05,1.0568736049e-02,6.1962050294e-09,6.1847928495e-01,7.9186875056e-03,3.8598899758e-05,1.6143632312e-03,1.8842841978e-04,5.4342228465e+02,1.0000000000e+00,1.9580789836e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1540518267e-01,3.8947316088e-02,3.2197217256e-01,1.7338957692e-05,1.0572256916e-02,6.1209079377e-09,6.1870515882e-01,7.9175664990e-03,3.9091803090e-05,1.6400872783e-03,1.8860279340e-04,5.4344735955e+02,1.0000000000e+00,1.9580429327e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1532928895e-01,3.8964710327e-02,3.2172833176e-01,1.7850011064e-05,1.0575380357e-02,6.0550012081e-09,6.1890525680e-01,7.9165713725e-03,3.9533202057e-05,1.6632029319e-03,1.8875604475e-04,5.4346982633e+02,1.0000000000e+00,1.9580109063e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1526079049e-01,3.8980394912e-02,3.2150811585e-01,1.8323987257e-05,1.0578214525e-02,5.9961988661e-09,6.1908572131e-01,7.9156711196e-03,3.9935283519e-05,1.6843231485e-03,1.8889364691e-04,5.4349036114e+02,1.0000000000e+00,1.9579819310e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1519797063e-01,3.8994766772e-02,3.2130602350e-01,1.8769597347e-05,1.0580826220e-02,5.9428283790e-09,6.1925112771e-01,7.9148436800e-03,4.0307164063e-05,1.7039108068e-03,1.8901923726e-04,5.4350941068e+02,1.0000000000e+00,1.9579552980e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1513966370e-01,3.9008096449e-02,3.2111754983e-01,1.9194620798e-05,1.0583256229e-02,5.8935352342e-09,6.1940527626e-01,7.9140718257e-03,4.0656473547e-05,1.7223584797e-03,1.8913536093e-04,5.4352728643e+02,1.0000000000e+00,1.9579304354e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1508451641e-01,3.9020696974e-02,3.2093686219e-01,1.9610945233e-05,1.0585550122e-02,5.8466602862e-09,6.1955309292e-01,7.9133336007e-03,4.0993591035e-05,1.7402110380e-03,1.8924494712e-04,5.4354438564e+02,1.0000000000e+00,1.9579066022e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1503151928e-01,3.9032794185e-02,3.2076513497e-01,2.0014509742e-05,1.0587775580e-02,5.8025791585e-09,6.1969325958e-01,7.9126286976e-03,4.1316087235e-05,1.7573238607e-03,1.8934961192e-04,5.4356095741e+02,1.0000000000e+00,1.9578838923e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1498004667e-01,3.9044532010e-02,3.2060058131e-01,2.0408516987e-05,1.0589959050e-02,5.7607788722e-09,6.1982723475e-01,7.9119496350e-03,4.1627042426e-05,1.7738548636e-03,1.8945062850e-04,5.4357717421e+02,1.0000000000e+00,1.9578620705e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1492959954e-01,3.9056025189e-02,3.2044179902e-01,2.0795557430e-05,1.0592121893e-02,5.7208614755e-09,6.1995615905e-01,7.9112905006e-03,4.1928895210e-05,1.7899293908e-03,1.8954900562e-04,5.4359317514e+02,1.0000000000e+00,1.9578409513e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1487977492e-01,3.9067366325e-02,3.2028767577e-01,2.1177748446e-05,1.0594281572e-02,5.6825146827e-09,6.2008093405e-01,7.9106465692e-03,4.2223596656e-05,1.8056479738e-03,1.8964555238e-04,5.4360907374e+02,1.0000000000e+00,1.9578203872e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1483024117e-01,3.9078631592e-02,3.2013731238e-01,2.1556859166e-05,1.0596452640e-02,5.6454888942e-09,6.2020228580e-01,7.9100139912e-03,4.2512738707e-05,1.8210928646e-03,1.8974093007e-04,5.4362496451e+02,1.0000000000e+00,1.9578002585e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1478071951e-01,3.9089884999e-02,3.1998996536e-01,2.1934409200e-05,1.0598647485e-02,5.6095803200e-09,6.2032081224e-01,7.9093895592e-03,4.2797651748e-05,1.8363330289e-03,1.8983569062e-04,5.4364092790e+02,1.0000000000e+00,1.9577804657e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1473097246e-01,3.9101181060e-02,3.1984501154e-01,2.2311726347e-05,1.0600876789e-02,5.5746204262e-09,6.2043701242e-01,7.9087705637e-03,4.3079463837e-05,1.8514271601e-03,1.8993030073e-04,5.4365703338e+02,1.0000000000e+00,1.9577609254e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1468079230e-01,3.9112567434e-02,3.1970191352e-01,2.2690012570e-05,1.0603150014e-02,5.5404661799e-09,6.2055131485e-01,7.9081546503e-03,4.3359161240e-05,1.8664268087e-03,1.9002516530e-04,5.4367334268e+02,1.0000000000e+00,1.9577415650e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1462999340e-01,3.9124086707e-02,3.1956019307e-01,2.3070398275e-05,1.0605475703e-02,5.5069925908e-09,6.2066409947e-01,7.9075397133e-03,4.3637635699e-05,1.8813788534e-03,1.9012064334e-04,5.4368991204e+02,1.0000000000e+00,1.9577223198e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1457853978e-01,3.9135747662e-02,3.1941942833e-01,2.3453975676e-05,1.0607853583e-02,5.4740793582e-09,6.2077573601e-01,7.9069243793e-03,4.3915679703e-05,1.8963263119e-03,1.9021683582e-04,5.4370675639e+02,1.0000000000e+00,1.9577031390e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1452667288e-01,3.9147496515e-02,3.1927910646e-01,2.3842255897e-05,1.0610265855e-02,5.4415597049e-09,6.2088675150e-01,7.9063080589e-03,4.4194266527e-05,1.9113250261e-03,1.9031338240e-04,5.4372381626e+02,1.0000000000e+00,1.9576839736e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1447397020e-01,3.9159429960e-02,3.1913561650e-01,2.4245770652e-05,1.0612718583e-02,5.4085168755e-09,6.2100025313e-01,7.9056783664e-03,4.4480559624e-05,1.9267697910e-03,1.9041123295e-04,5.4374127993e+02,1.0000000000e+00,1.9576643739e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1442000726e-01,3.9171642444e-02,3.1899189902e-01,2.4656119009e-05,1.0615254504e-02,5.3757729581e-09,6.2111349083e-01,7.9050424046e-03,4.4768828209e-05,1.9423394400e-03,1.9051088467e-04,5.4375921379e+02,1.0000000000e+00,1.9576446691e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1436462638e-01,3.9184169945e-02,3.1884755456e-01,2.5074580826e-05,1.0617881274e-02,5.3432358853e-09,6.2122677524e-01,7.9043983665e-03,4.5059891602e-05,1.9580785505e-03,1.9061262630e-04,5.4377767138e+02,1.0000000000e+00,1.9576248042e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1430766152e-01,3.9197050304e-02,3.1870216727e-01,2.5502561786e-05,1.0620607059e-02,5.3108127795e-09,6.2134042795e-01,7.9037443547e-03,4.5354619088e-05,1.9740347166e-03,1.9071675808e-04,5.4379671023e+02,1.0000000000e+00,1.9576047218e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1424893385e-01,3.9210324218e-02,3.1855529305e-01,2.5941636824e-05,1.0623440752e-02,5.2784074341e-09,6.2145479067e-01,7.9030783287e-03,4.5653955159e-05,1.9902599505e-03,1.9082359957e-04,5.4381639346e+02,1.0000000000e+00,1.9575843600e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1418824414e-01,3.9224036939e-02,3.1840644051e-01,2.6393620550e-05,1.0626392344e-02,5.2459163513e-09,6.2157023985e-01,7.9023980171e-03,4.5958960723e-05,2.0068129694e-03,1.9093350285e-04,5.4383679252e+02,1.0000000000e+00,1.9575636504e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1412537025e-01,3.9238238854e-02,3.1825506421e-01,2.6860606550e-05,1.0629473066e-02,5.2132276692e-09,6.2168719177e-01,7.9017008861e-03,4.6270830201e-05,2.0237601997e-03,1.9104685649e-04,5.4385798838e+02,1.0000000000e+00,1.9575425166e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1406005565e-01,3.9252988063e-02,3.1810053596e-01,2.7345080803e-05,1.0632695964e-02,5.1802154760e-09,6.2180612439e-01,7.9009840060e-03,4.6590955019e-05,2.0411793291e-03,1.9116410528e-04,5.4388007574e+02,1.0000000000e+00,1.9575208704e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1399200593e-01,3.9268351155e-02,3.1794213522e-01,2.7849986147e-05,1.0636076093e-02,5.1467385065e-09,6.2192758441e-01,7.9002440063e-03,4.6920949484e-05,2.0591608565e-03,1.9128575519e-04,5.4390316475e+02,1.0000000000e+00,1.9574986105e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1392087380e-01,3.9284406571e-02,3.1777901178e-01,2.8378886189e-05,1.0639631288e-02,5.1126331528e-09,6.2205221552e-01,7.8994769003e-03,4.7262736418e-05,2.0778129432e-03,1.9141239848e-04,5.4392738685e+02,1.0000000000e+00,1.9574756172e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1384626064e-01,3.9301244228e-02,3.1761016880e-01,2.8936083860e-05,1.0643382033e-02,5.0777105377e-09,6.2218077292e-01,7.8986780343e-03,4.7618592579e-05,2.0972642165e-03,1.9154470939e-04,5.4395289563e+02,1.0000000000e+00,1.9574517500e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1376809327e-01,3.9318879981e-02,3.1743445996e-01,2.9526844469e-05,1.0647328168e-02,5.0417251735e-09,6.2231423032e-01,7.8978435159e-03,4.7991144194e-05,2.1176675110e-03,1.9168280512e-04,5.4397976306e+02,1.0000000000e+00,1.9574268657e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1368616792e-01,3.9337356520e-02,3.1724740554e-01,3.0168889163e-05,1.0651461180e-02,5.0036532079e-09,6.2245646104e-01,7.8969587330e-03,4.8390133900e-05,2.1395817715e-03,1.9182710374e-04,5.4400820532e+02,1.0000000000e+00,1.9574004118e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1359910532e-01,3.9356985742e-02,3.1704921206e-01,3.0863610441e-05,1.0655869735e-02,4.9637238397e-09,6.2260685706e-01,7.8960187704e-03,4.8815673832e-05,2.1630091338e-03,1.9197981943e-04,5.4403863897e+02,1.0000000000e+00,1.9573723436e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1350615219e-01,3.9377936940e-02,3.1683886044e-01,3.1617434808e-05,1.0660597929e-02,4.9218226493e-09,6.2276606204e-01,7.8950173388e-03,4.9270482270e-05,2.1881076028e-03,1.9214213727e-04,5.4407134844e+02,1.0000000000e+00,1.9573424981e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1340647295e-01,3.9400396839e-02,3.1661411332e-01,3.2442109891e-05,1.0665689572e-02,4.8775689951e-09,6.2293575857e-01,7.8939440264e-03,4.9760007126e-05,2.2151933003e-03,1.9231538133e-04,5.4410669124e+02,1.0000000000e+00,1.9573105602e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1329920482e-01,3.9424557583e-02,3.1637257988e-01,3.3351188626e-05,1.0671190319e-02,4.8305729680e-09,6.2311773969e-01,7.8927877340e-03,5.0290221461e-05,2.2446164753e-03,1.9250087660e-04,5.4414505437e+02,1.0000000000e+00,1.9572761934e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1318359099e-01,3.9450586535e-02,3.1611200609e-01,3.4359207545e-05,1.0677140937e-02,4.7804950448e-09,6.2331368834e-01,7.8915380613e-03,5.0867018433e-05,2.2767289698e-03,1.9269970881e-04,5.4418681004e+02,1.0000000000e+00,1.9572390814e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1305922658e-01,3.9478570811e-02,3.1583085541e-01,3.5479550757e-05,1.0683564747e-02,4.7271577472e-09,6.2352473704e-01,7.8901880428e-03,5.1494927059e-05,2.3118129983e-03,1.9291229806e-04,5.4423222647e+02,1.0000000000e+00,1.9571990099e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1292569979e-01,3.9508598386e-02,3.1552776193e-01,3.6726545624e-05,1.0690487253e-02,4.6704464328e-09,6.2375184750e-01,7.8887310859e-03,5.2178313247e-05,2.3501468253e-03,1.9313901510e-04,5.4428158694e+02,1.0000000000e+00,1.9571557842e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1278591907e-01,3.9539993005e-02,3.1520002372e-01,3.8124034150e-05,1.0697721928e-02,4.6097208643e-09,6.2399805896e-01,7.8871689916e-03,5.2924546707e-05,2.3922283288e-03,1.9337446513e-04,5.4433433105e+02,1.0000000000e+00,1.9571092013e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1264195623e-01,3.9572296523e-02,3.1486013666e-01,3.9627218774e-05,1.0705201736e-02,4.5477096138e-09,6.2425294668e-01,7.8855480277e-03,5.3706721898e-05,2.4365407201e-03,1.9361485912e-04,5.4438947456e+02,1.0000000000e+00,1.9570608762e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1249723976e-01,3.9604742520e-02,3.1451890822e-01,4.1192873329e-05,1.0712762818e-02,4.4865185547e-09,6.2450803062e-01,7.8839149863e-03,5.4500563083e-05,2.4817133418e-03,1.9385435480e-04,5.4444563554e+02,1.0000000000e+00,1.9570122904e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1235504090e-01,3.9636602926e-02,3.1418610371e-01,4.2775871090e-05,1.0720242014e-02,4.4279130073e-09,6.2475578063e-01,7.8823133647e-03,5.5283165573e-05,2.5264320983e-03,1.9408762728e-04,5.4450143370e+02,1.0000000000e+00,1.9569647985e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1221761136e-01,3.9667382306e-02,3.1386918573e-01,4.4335829236e-05,1.0727526297e-02,4.3731506196e-09,6.2499044813e-01,7.8807759575e-03,5.6036178194e-05,2.5696207579e-03,1.9431126507e-04,5.4455580678e+02,1.0000000000e+00,1.9569194305e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1208638641e-01,3.9696766328e-02,3.1357211230e-01,4.5845715671e-05,1.0734536781e-02,4.3227701656e-09,6.2520912824e-01,7.8793215869e-03,5.6748983135e-05,2.6106402050e-03,1.9452327440e-04,5.4460804828e+02,1.0000000000e+00,1.9568767504e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1196206807e-01,3.9724586972e-02,3.1329121330e-01,4.7318066794e-05,1.0741209102e-02,4.2758269913e-09,6.2541528298e-01,7.8779418664e-03,5.7429016322e-05,2.6499204429e-03,1.9472256630e-04,5.4465805655e+02,1.0000000000e+00,1.9568363489e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1184307466e-01,3.9751223798e-02,3.1302980724e-01,4.8726502731e-05,1.0747650716e-02,4.2329601151e-09,6.2560570945e-01,7.8766420444e-03,5.8067391456e-05,2.6868856542e-03,1.9491234302e-04,5.4470599092e+02,1.0000000000e+00,1.9567985689e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1172867444e-01,3.9776846735e-02,3.1278647219e-01,5.0071018236e-05,1.0753897263e-02,4.1938074527e-09,6.2578151545e-01,7.8754153682e-03,5.8666507631e-05,2.7216472736e-03,1.9509408348e-04,5.4475203862e+02,1.0000000000e+00,1.9567632087e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1161806156e-01,3.9801638861e-02,3.1255884507e-01,5.1358270517e-05,1.0759986331e-02,4.1578556702e-09,6.2594457584e-01,7.8742516366e-03,5.9231251363e-05,2.7544700226e-03,1.9526928016e-04,5.4479648012e+02,1.0000000000e+00,1.9567299450e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1151045123e-01,3.9825777349e-02,3.1234455442e-01,5.2596484399e-05,1.0765955124e-02,4.1246158364e-09,6.2609675930e-01,7.8731405731e-03,5.9766745745e-05,2.7856378546e-03,1.9543932931e-04,5.4483960996e+02,1.0000000000e+00,1.9566984533e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1140506621e-01,3.9849436171e-02,3.1214108790e-01,5.3796180962e-05,1.0771840722e-02,4.0935956806e-09,6.2624003912e-01,7.8720713524e-03,6.0278655623e-05,2.8154721115e-03,1.9560554833e-04,5.4488174717e+02,1.0000000000e+00,1.9566683903e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1130060334e-01,3.9872898170e-02,3.1194287259e-01,5.4988592896e-05,1.0777703116e-02,4.0637915040e-09,6.2637882224e-01,7.8710209740e-03,6.0780499687e-05,2.8447722857e-03,1.9576983958e-04,5.4492357391e+02,1.0000000000e+00,1.9566390089e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1120462760e-01,3.9894288621e-02,3.1172208674e-01,5.6360190386e-05,1.0782965196e-02,4.0295380921e-09,6.2653887769e-01,7.8699269414e-03,6.1341099559e-05,2.8778661659e-03,1.9591636403e-04,5.4496483879e+02,1.0000000000e+00,1.9566072154e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1124278648e-01,3.9885019705e-02,3.1162822635e-01,5.7007713383e-05,1.0780226801e-02,4.0097345927e-09,6.2662929996e-01,7.8697637150e-03,6.1573258304e-05,2.8926715610e-03,1.9584053237e-04,5.4496059923e+02,1.0000000000e+00,1.9565973563e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1126964628e-01,3.9878481903e-02,3.1155964596e-01,5.7484559306e-05,1.0778292552e-02,3.9954066748e-09,6.2669503544e-01,7.8696401961e-03,6.1743331150e-05,2.9035193037e-03,1.9578677894e-04,5.4495783255e+02,1.0000000000e+00,1.9565901018e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1129690410e-01,3.9871881745e-02,3.1149840860e-01,5.7915829896e-05,1.0776360695e-02,3.9824440311e-09,6.2675463364e-01,7.8695421901e-03,6.1895139143e-05,2.9132595980e-03,1.9573298305e-04,5.4495448845e+02,1.0000000000e+00,1.9565837732e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1132615786e-01,3.9864841478e-02,3.1144276877e-01,5.8313497506e-05,1.0774324135e-02,3.9704086652e-09,6.2681003506e-01,7.8694701094e-03,6.2032853262e-05,2.9221686807e-03,1.9567621312e-04,5.4495023485e+02,1.0000000000e+00,1.9565782289e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1135608252e-01,3.9857668463e-02,3.1139242264e-01,5.8678003099e-05,1.0772265104e-02,3.9593245770e-09,6.2686112600e-01,7.8694179233e-03,6.2157303003e-05,2.9302769303e-03,1.9561877308e-04,5.4494545275e+02,1.0000000000e+00,1.9565733701e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1138564148e-01,3.9850599418e-02,3.1134634042e-01,5.9015068387e-05,1.0770245116e-02,3.9490666782e-09,6.2690848788e-01,7.8693782961e-03,6.2271141103e-05,2.9377317599e-03,1.9556237977e-04,5.4494049504e+02,1.0000000000e+00,1.9565690216e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1141625573e-01,3.9843290882e-02,3.1130141866e-01,5.9346691992e-05,1.0768163905e-02,3.9389776281e-09,6.2695515101e-01,7.8693464004e-03,6.2382062549e-05,2.9450279422e-03,1.9550423815e-04,5.4493518253e+02,1.0000000000e+00,1.9565648644e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1144713753e-01,3.9835926489e-02,3.1125777546e-01,5.9671377894e-05,1.0766071456e-02,3.9291292835e-09,6.2700079275e-01,7.8693196219e-03,6.2489831216e-05,2.9521394044e-03,1.9544573810e-04,5.4492972367e+02,1.0000000000e+00,1.9565608767e+22,0.0000000000e+00
S2_m5_IWp1_fixed,3.1147715071e-01,3.9828773126e-02,3.1121610139e-01,5.9983353946e-05,1.0764041543e-02,3.9197176030e-09,6.2704450853e-01,7.8692959216e-03,6.2592789855e-05,2.9589468504e-03,1.9538893722e-04,5.4492438216e+02,1.0000000000e+00,1.9565570917e+22,0.0000000000e+00
